,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Manipur,669.9,683.5,660.4,627.8,612.3,565.6,536.0,499.3,505.2,479.1,462.7,423.5,398.3,393.0,370.5,381.0,371.8,362.4,348.5,333.6,327.6,326.1,329.0,317.6,310.2,304.4,291.8,292.5,280.6,284.6,267.4,269.6,259.2,245.6,238.4,229.8,232.9,225.5,212.7,209.8,206.6,197.1,194.7,200.5,198.4,197.7,197.1,187.9,195.5,193.1,191.1,187.3,183.8,181.1,170.1,162.9,157.8,157.8,149.0,142.7,141.9,136.5,134.9,131.7,128.6,124.2,117.1,115.9,109.8,104.6,96.7,94.3,87.9,86.6,86.0,78.8,77.0,73.6,72.2,71.0,69.8,68.0,68.0,61.3,60.7,62.4,59.8,57.4,56.0,52.8,51.8,51.9,54.1,54.1,53.3,52.5,51.6,54.1,55.3,56.3,57.1,58.5,59.0,57.4,57.5,56.4,55.3,51.0,47.8,45.2,41.2,37.0,31.8,31.2,29.0,28.2,29.0,29.1,28.9,27.7,28.5,27.3,26.0
