,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Uttar Pradesh,36.0,35.1,31.4,29.5,29.9,27.6,27.5,25.3,25.7,26.4,26.4,26.8,25.0,23.4,23.4,22.7,21.7,20.9,19.8,19.5,23.5,23.2,26.0,24.9,24.5,25.3,24.9,24.5,24.6,23.2,17.7,17.5,16.1,15.4,16.0,16.0,17.1,16.4,14.9,16.6,16.8,16.7,16.1,16.4,16.0,15.6,14.4,13.5,15.1,13.1,12.0,14.2,12.7,13.8,12.6,13.2,13.0,13.9,13.4,13.8,16.4,14.0,16.0,14.9,14.5,13.1,12.7,12.1,11.0,11.9,10.4,10.3,8.3,8.6,8.7,8.3,8.2,8.6,9.7,8.7,9.4,9.0,9.3,8.6,7.9,8.4,8.5,7.9,7.9,7.8,7.0,7.8,8.2,8.4,8.7,9.2,9.4,9.5,9.0,9.4,9.5,8.6,8.9,9.2,8.5,8.3,8.0,8.0,7.9,7.6,7.0,7.7,7.3,7.3,7.9,9.5,11.5,11.7,11.9,12.0,12.1,11.8,13.3
