,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Kerala,19870.4,20616.5,20294.1,19997.8,19652.0,18886.6,19011.2,19293.2,20099.9,20010.4,19371.0,18266.7,17559.8,18044.3,19330.6,21108.9,22227.7,23211.5,24083.5,24023.3,25333.0,27573.1,29444.5,29947.1,29770.8,29433.2,28121.9,27572.6,27608.6,28266.4,27747.1,26515.5,25329.8,23903.4,22522.8,21620.8,21870.2,21619.0,20531.9,19877.2,18945.4,18473.5,18417.0,18879.4,19090.1,18989.1,18366.0,17209.9,16397.0,15647.8,15670.0,15476.6,14830.8,14092.3,13179.0,12485.4,12151.9,12210.8,12185.6,11916.5,11394.2,10710.4,10171.0,10049.2,10088.8,10002.0,9535.9,9062.6,8635.8,8453.1,8499.0,8672.7,8826.5,8609.5,8538.7,8318.4,8239.2,8428.2,8534.4,8542.3,8170.0,8013.4,7607.0,7360.5,7237.9,7326.0,7267.7,6977.8,6916.4,6684.6,6582.8,6620.1,6812.8,6835.8,6751.4,6581.7,6378.4,6275.4,6247.9,6318.6,6253.1,6106.6,5892.2,5594.6,5445.0,5288.2,5432.2,5348.3,5137.5,4961.4,4724.2,4589.0,4621.5,4721.7,4724.0,4751.7,4598.0,4458.0,4449.5,4518.3,4597.0,4521.9,4360.9
