,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Goa,98.3,98.1,94.7,92.5,89.8,86.3,86.9,88.0,90.2,88.1,90.0,88.8,87.8,92.6,92.8,95.8,92.3,95.4,94.5,88.4,86.7,88.6,92.5,89.3,91.3,89.3,88.0,84.3,85.5,87.5,81.5,74.9,69.1,64.1,65.3,66.9,69.7,73.1,76.8,77.3,81.3,89.1,95.5,98.1,95.6,93.3,91.2,85.4,82.1,82.0,84.8,82.5,80.2,76.6,72.5,74.6,76.9,77.9,74.5,72.2,68.2,63.3,63.4,65.0,67.5,64.3,59.8,59.8,59.9,61.9,59.3,61.7,59.1,56.4,53.0,50.5,48.4,44.7,43.7,40.4,37.9,34.3,30.2,31.4,31.8,33.0,31.4,31.2,29.6,27.9,28.2,29.1,30.1,27.9,26.3,24.0,25.0,25.2,25.7,25.2,24.7,24.6,23.9,23.2,24.2,24.6,25.5,26.6,27.0,27.2,27.6,28.3,32.9,36.9,37.9,39.4,40.9,41.0,40.3,44.1,44.8,44.7,42.9
