,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Chhattisgarh,121.7,107.9,101.4,96.2,89.7,85.6,79.2,78.0,75.1,68.7,67.8,60.7,56.9,53.3,53.6,51.5,49.0,44.5,40.3,37.7,33.4,33.8,34.5,33.5,32.9,30.6,30.8,34.5,37.4,37.7,36.9,36.2,33.6,33.7,32.6,32.2,32.0,29.0,27.0,25.9,27.4,27.6,28.2,27.4,26.5,27.2,25.4,25.5,25.3,26.9,26.3,25.9,24.1,22.6,21.0,19.6,19.8,19.5,19.0,18.6,17.3,17.5,18.3,19.6,20.2,19.9,19.8,19.0,19.6,19.0,20.5,21.9,22.9,22.9,23.3,24.8,26.0,27.2,27.6,28.4,28.5,27.9,27.5,26.9,27.4,25.7,23.4,23.3,21.5,21.3,20.0,19.3,19.7,19.4,20.5,22.9,25.4,24.7,26.1,26.1,27.4,27.3,27.1,28.7,29.0,27.7,28.7,30.0,30.0,30.4,28.5,29.5,29.1,29.3,28.2,30.7,29.4,30.5,30.5,31.2,33.6,33.4,35.4
