,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Tamil Nadu,1950.7,1949.2,1951.7,1948.4,1938.3,1924.9,1908.4,1892.5,1869.8,1847.3,1816.1,1784.9,1752.0,1718.9,1686.6,1657.4,1631.2,1606.6,1590.2,1575.7,1561.7,1549.6,1545.4,1543.7,1543.9,1547.2,1548.6,1547.9,1552.8,1560.1,1572.0,1585.0,1589.6,1590.8,1592.4,1599.0,1612.7,1625.2,1631.8,1641.9,1644.9,1645.7,1653.1,1669.6,1683.8,1690.4,1690.5,1689.3,1687.0,1679.7,1674.8,1669.8,1659.4,1638.0,1611.4,1583.9,1557.7,1531.0,1503.9,1475.9,1447.6,1418.2,1389.3,1364.2,1343.4,1323.0,1303.1,1285.9,1269.2,1252.7,1236.8,1222.9,1209.2,1195.2,1182.0,1168.7,1154.4,1140.1,1127.0,1113.0,1098.1,1082.6,1066.4,1049.7,1033.2,1016.5,995.0,973.7,952.6,932.8,914.2,896.1,879.1,863.0,847.7,833.7,826.4,819.1,812.3,805.7,799.4,793.1,786.7,780.5,773.7,767.6,761.3,757.0,752.8,748.9,744.7,740.2,736.4,732.9,729.9,728.6,727.1,724.4,721.4,718.1,714.9,711.7,708.0
