,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Haryana,18.8,19.0,19.0,17.7,18.1,18.8,18.5,18.7,20.0,19.8,20.1,20.1,19.0,19.4,18.7,18.1,18.7,17.9,16.5,15.4,15.5,15.9,16.0,15.4,14.8,14.6,14.1,13.9,14.5,14.8,14.0,13.4,12.3,12.5,13.3,13.1,12.4,12.1,11.0,11.9,12.0,11.4,12.5,12.5,12.0,11.7,12.1,12.0,13.6,13.0,12.6,13.6,13.4,13.1,12.8,13.3,13.1,13.6,12.8,12.1,12.1,11.0,10.5,10.4,11.1,11.1,11.2,11.5,11.7,11.7,12.3,12.5,12.4,12.2,12.2,12.5,12.8,12.8,12.5,12.8,12.5,12.7,12.9,13.2,12.3,11.3,10.5,10.4,10.9,11.1,11.4,11.6,12.6,13.0,14.0,14.7,15.4,15.5,15.5,15.5,16.2,16.0,15.6,16.2,16.2,17.1,17.4,18.0,17.3,18.1,17.5,18.1,18.9,19.5,19.8,19.2,19.7,20.8,22.1,22.8,24.7,25.7,25.6
