,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Himachal Pradesh,282.9,297.5,308.8,312.9,305.5,307.5,301.9,309.3,308.0,281.6,264.2,240.2,230.2,229.9,231.5,230.8,219.4,214.2,196.8,190.9,191.6,205.3,202.5,193.3,195.0,177.7,181.9,178.9,182.9,189.4,188.9,180.5,168.7,170.0,168.0,179.9,169.8,172.8,173.9,167.1,170.3,179.9,192.4,188.3,191.2,189.9,188.4,188.4,188.0,199.2,192.1,184.1,171.8,162.4,159.1,154.4,160.5,153.8,156.1,149.4,141.8,137.4,145.9,153.1,152.2,145.7,138.7,137.6,135.0,143.4,145.7,152.0,152.0,163.8,145.6,168.7,183.9,196.9,201.5,205.0,208.5,196.8,193.9,185.0,198.8,172.9,157.1,142.4,127.1,115.9,114.4,121.3,121.3,117.0,115.5,114.9,117.7,119.2,122.8,117.8,109.9,102.5,93.1,91.6,87.7,93.7,86.4,83.7,82.3,79.0,82.9,85.1,87.4,84.9,81.6,77.8,76.1,77.1,74.3,75.0,71.2,66.4,63.5
