,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Maharashtra,5880.8,6032.7,6100.8,6066.9,5644.0,5504.6,5339.3,5301.7,5373.7,5249.3,5150.8,4926.1,4621.8,4478.6,4502.0,4598.3,4622.9,4592.8,4536.9,4474.5,4436.6,4468.1,4538.0,4533.8,4443.7,4338.6,4235.8,4142.5,4093.3,2634.5,2630.3,2492.2,2420.3,2263.0,2203.0,2175.6,2172.5,2141.3,2063.0,3489.0,3331.9,3337.5,3336.0,3394.0,3369.6,3318.9,3280.0,2665.1,2610.4,2587.8,2635.8,2633.2,2542.0,2479.2,2467.1,2379.6,2346.6,2871.0,2848.6,2778.5,2701.6,2564.7,2502.0,2454.7,2376.6,2351.4,2219.1,2122.5,2009.0,1924.2,1877.3,1861.0,1817.3,1765.5,1668.1,1542.1,1506.9,1483.9,1477.2,1447.2,1326.1,1286.0,1203.7,1141.4,1119.7,1144.9,1105.0,1022.6,970.0,905.5,942.3,934.5,953.3,938.0,918.6,900.1,888.5,911.0,922.1,949.1,941.5,915.4,845.5,818.6,795.3,795.7,811.9,723.3,673.7,660.6,623.6,608.1,655.0,669.0,599.2,581.4,567.3,619.1,638.3,644.4,669.7,671.4,675.4
