,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Nagaland,93.0,95.1,96.4,88.0,81.6,75.0,72.3,70.3,68.1,67.1,67.9,63.4,58.6,57.2,56.7,58.3,56.7,58.9,58.2,52.1,52.9,56.8,58.2,57.5,58.4,57.8,54.7,51.5,51.3,50.7,47.2,43.7,42.6,41.3,39.2,37.5,37.5,34.5,35.5,35.4,35.2,36.5,36.0,37.0,39.1,38.8,38.7,38.7,35.5,35.5,33.7,30.6,30.5,28.5,23.7,22.3,22.3,23.0,21.5,22.2,20.5,20.8,19.7,19.5,19.4,20.5,19.8,21.4,21.7,20.0,21.0,19.7,19.7,20.0,19.6,17.9,17.6,14.8,14.5,17.0,17.2,17.2,17.0,16.1,16.7,16.8,15.8,16.3,16.3,12.7,12.0,11.8,10.7,10.5,9.9,10.3,10.9,9.6,8.9,9.4,8.9,8.0,8.4,8.7,9.0,8.1,7.8,7.8,7.6,6.8,6.9,8.2,7.5,6.8,6.2,5.8,4.4,4.4,4.2,4.3,3.4,2.4,2.6
