,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Bihar,44.6,45.2,43.9,43.2,41.6,37.5,36.0,34.2,31.4,28.1,24.2,21.9,18.0,15.0,15.3,15.4,15.4,14.9,14.5,14.0,14.0,13.0,13.2,12.9,10.9,10.2,8.7,8.2,9.0,9.4,9.8,10.2,9.9,9.9,10.0,9.9,10.5,10.6,9.7,10.0,9.5,8.7,9.1,8.9,8.7,8.5,8.0,7.6,6.7,5.8,5.7,5.4,4.7,4.6,3.9,3.6,3.1,3.2,3.5,3.5,3.8,3.7,3.9,4.0,4.5,4.8,4.6,4.7,4.5,4.6,4.0,4.4,4.1,4.6,4.2,3.9,4.7,4.7,5.1,5.2,5.4,5.6,5.7,5.7,6.0,6.0,5.7,5.6,5.2,4.9,4.8,4.6,4.6,3.8,3.5,3.6,3.2,3.2,3.1,4.4,4.4,4.1,4.0,4.2,4.3,4.2,4.7,4.8,5.0,3.9,3.7,3.8,3.7,3.9,3.4,3.3,3.3,3.5,3.8,4.2,5.7,6.5,7.1
