,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Mizoram,739.5,753.3,736.0,700.0,637.9,590.3,582.0,571.1,591.7,550.2,528.4,528.4,500.1,532.2,559.5,614.0,640.6,669.4,708.5,700.3,751.5,781.9,863.8,867.5,876.0,893.3,847.2,905.2,938.8,1000.9,990.7,975.2,973.0,938.9,1006.6,1028.4,1124.2,1089.5,1115.7,1120.0,1070.3,1170.9,1197.5,1272.8,1248.3,1262.0,1269.6,1210.2,1247.2,1274.8,1393.1,1337.0,1364.1,1362.3,1280.9,1316.8,1316.1,1393.6,1317.0,1274.0,1216.9,1130.6,1111.0,1105.8,1164.3,1086.3,1032.4,997.0,913.9,914.2,863.7,907.1,837.8,789.9,744.3,670.0,655.8,635.0,664.8,628.7,631.4,615.2,624.5,613.8,609.2,644.2,616.5,587.8,547.0,560.8,544.1,539.3,519.4,522.5,508.6,474.9,484.7,485.3,528.4,505.1,486.2,476.8,434.9,410.3,411.6,434.3,417.6,407.6,386.4,346.1,356.2,349.0,355.3,344.5,336.0,324.4,289.2,286.3,277.8,300.4,289.5,277.7,276.2
