,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Puducherry,87.5,93.0,97.0,95.1,94.9,91.0,86.8,94.0,101.1,100.7,95.2,90.3,83.2,80.4,79.6,82.0,84.0,75.6,71.8,68.4,74.0,81.8,86.8,92.2,97.1,100.1,95.3,101.3,104.2,106.1,105.7,96.5,97.3,90.7,89.0,91.1,98.6,94.5,94.8,94.5,88.8,94.3,96.0,99.0,98.1,94.9,92.0,87.1,83.1,84.5,85.0,81.3,77.8,71.9,66.7,65.7,65.2,67.9,67.8,66.9,68.6,66.4,63.8,66.5,67.2,62.7,60.2,59.0,53.1,50.2,46.8,46.9,47.0,46.4,47.6,46.9,46.2,45.0,46.7,45.7,45.4,44.9,43.5,40.3,37.1,36.9,33.9,31.9,30.9,28.8,28.8,28.9,27.6,29.2,29.5,31.0,31.7,33.0,32.0,33.7,32.5,32.9,33.1,31.1,31.7,30.1,33.2,33.0,34.0,32.0,30.5,29.3,30.2,31.8,31.0,31.1,29.1,26.8,24.5,24.7,26.3,25.6,23.7
