,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Jharkhand,25.4,27.5,28.4,28.2,28.1,28.4,26.2,27.5,28.4,26.7,27.1,23.2,21.8,19.7,17.8,17.4,18.0,16.2,15.2,14.8,14.2,16.4,17.4,17.8,17.9,16.3,16.0,16.0,17.0,18.4,18.8,16.8,15.1,14.6,14.4,13.9,12.7,12.2,10.2,7.7,7.0,7.7,7.3,8.3,8.8,9.3,9.2,8.7,9.5,9.9,10.1,9.9,10.9,10.2,9.8,9.1,9.3,11.6,12.5,12.8,12.6,12.7,12.6,13.1,13.4,13.5,13.6,11.6,11.0,11.8,13.4,16.1,18.1,19.7,22.1,24.4,25.4,27.5,27.6,27.5,26.8,23.8,20.9,19.6,18.1,16.9,17.1,15.9,16.2,16.9,17.9,18.4,18.9,18.9,18.4,17.8,17.9,17.7,18.4,18.4,17.8,17.6,17.5,17.2,16.9,17.1,15.7,15.5,15.0,13.2,12.1,12.0,12.1,12.2,12.1,14.0,15.8,15.6,15.1,16.2,16.0,15.8,16.4
