,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Punjab,54.8,59.6,64.2,63.0,63.8,60.7,58.0,57.8,60.9,60.7,54.7,50.8,44.6,44.6,43.6,44.8,45.5,45.4,42.8,39.6,38.9,38.5,42.3,40.3,40.2,39.3,38.6,36.3,36.3,36.4,35.6,35.8,32.5,32.7,32.9,33.7,33.1,32.9,32.2,32.4,35.3,35.0,36.1,35.0,33.5,31.8,32.0,33.2,34.2,33.6,31.2,30.3,29.7,30.0,29.5,28.4,28.2,26.7,24.3,24.9,24.1,23.2,21.5,21.6,22.9,24.0,22.6,23.0,23.8,23.2,23.7,24.1,25.0,25.1,24.1,24.6,24.3,25.4,26.1,26.8,26.2,26.6,25.7,24.5,25.7,22.8,24.5,22.8,23.0,23.5,24.1,24.6,27.5,29.9,31.2,32.9,34.6,33.3,33.7,33.9,34.4,32.6,30.2,28.6,28.2,31.7,30.7,34.0,32.0,33.4,31.5,32.3,34.0,35.0,36.7,35.6,35.6,33.6,36.6,33.8,38.0,39.5,37.7
