,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Arunachal Pradesh,253.3,240.8,225.5,209.7,190.7,184.5,173.9,172.9,154.7,143.9,137.2,124.1,116.9,110.9,117.7,112.1,110.5,103.2,95.1,91.6,86.6,88.8,84.8,80.8,77.7,70.4,64.8,64.3,68.1,64.4,63.2,60.8,57.6,59.0,57.0,60.5,58.2,55.4,50.9,46.6,46.3,48.0,50.9,47.8,44.4,40.6,36.2,36.7,38.4,50.2,50.0,49.0,45.2,44.0,43.6,42.2,46.0,44.9,42.1,30.9,27.4,24.4,24.9,22.9,20.6,19.3,16.8,14.3,14.9,15.0,14.3,14.1,13.3,13.5,13.1,14.1,13.4,13.3,12.0,11.2,11.1,9.0,8.6,7.8,8.5,6.9,6.2,6.0,4.6,4.7,4.3,4.7,4.7,4.5,4.2,4.6,4.6,5.0,5.2,5.2,4.6,4.4,3.9,3.9,3.9,3.7,3.6,3.0,3.7,2.7,3.0,3.0,3.2,3.4,3.1,3.1,3.5,3.4,2.6,2.9,2.6,2.8,2.6
