,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Jammu and Kashmir,127.8,133.6,132.5,131.1,128.0,121.3,115.4,113.2,113.4,118.0,121.0,114.1,110.5,109.5,112.4,114.8,123.1,129.7,135.6,130.2,132.4,132.7,132.3,129.4,128.4,129.3,122.0,118.0,116.2,122.7,123.4,127.0,128.6,127.6,131.0,135.6,143.3,146.2,146.3,146.1,141.6,141.5,151.4,160.0,159.8,158.5,154.2,150.4,144.7,137.9,136.1,134.9,126.9,119.9,115.1,111.0,111.0,112.7,113.2,111.4,110.3,102.3,97.9,95.2,94.5,89.4,84.9,81.0,78.5,78.7,76.6,80.0,82.8,82.5,80.4,81.3,82.8,80.3,82.6,83.2,85.5,86.3,85.3,89.1,91.8,95.3,96.5,104.6,111.3,113.4,117.1,124.1,132.0,136.8,145.0,152.9,152.8,152.1,152.4,163.6,169.1,171.3,170.1,170.3,170.1,170.1,177.5,180.5,178.6,170.8,166.5,164.9,171.8,173.5,173.7,176.5,174.4,167.8,166.1,166.7,170.9,171.1,165.9
