,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
Rajasthan,19.3,18.3,19.6,19.2,17.0,16.1,14.8,14.2,14.1,14.4,14.8,13.6,11.9,11.5,10.5,9.7,10.8,11.0,10.5,9.8,7.7,7.7,7.8,7.6,7.8,7.8,6.9,7.0,7.5,7.5,8.0,8.4,8.2,8.2,8.3,9.7,9.3,8.9,8.5,8.6,8.8,9.1,9.2,8.7,8.1,7.1,7.3,7.8,7.4,6.8,6.4,5.6,5.5,5.3,5.2,4.6,4.4,3.3,3.4,3.3,3.2,3.5,3.3,3.6,4.0,4.0,4.1,4.1,3.8,3.7,3.4,2.9,2.6,2.6,2.0,2.0,1.9,2.1,2.6,3.2,3.4,3.4,4.0,4.0,4.6,4.7,4.3,4.0,3.8,3.6,4.2,4.2,3.9,5.2,5.5,6.9,7.4,8.8,9.4,10.8,10.8,11.7,13.1,13.6,14.8,14.6,17.0,17.6,19.1,19.0,19.3,19.7,20.0,19.9,19.7,20.9,19.7,20.5,20.3,22.6,25.2,26.1,25.8
